Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(lunar),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Mean Anomaly,Hazardous
19.9,0.622357573,14.18025264,153.8762665,2,0.332641,0.428734002,2.26906364,24.71458942,43.26218569,1.296238905,358.396673,FALSE
22.9,0.156329154,11.2414193,92.18824768,9,0.203907,0.326648253,1.009718458,18.89301947,226.9503025,0.679895688,122.7642774,FALSE
25.4,0.049435619,6.302520766,37.84247971,5,0.0793883,0.138143715,0.983585883,9.339441246,234.5894684,0.847709675,275.4545438,FALSE
25.8,0.041118757,5.937633242,19.07268333,8,0.0478795,0.466355948,1.978695157,3.553300429,219.0298281,1.055918901,359.3987357,FALSE
26.6,0.02844723,14.52274222,5.929037571,9,0.011164,0.639025778,2.397938981,4.711498146,41.17394664,0.865594157,347.7316222,FALSE
26.5,0.029787906,6.326406469,18.07323074,9,0.042845,0.355666975,1.582114221,4.218021317,23.75822781,1.019408443,345.1536879,FALSE
21.9,0.247765013,10.87387065,77.17102051,1,0.0343382,0.171043103,0.989855387,21.48659771,46.50793579,0.82054745,248.5105687,TRUE
21.5,0.297879063,5.725028183,81.86431885,1,0.151314,0.083358122,1.189231333,10.80462033,216.1411183,1.090099242,291.1440702,FALSE
22.7,0.171411509,6.210150083,72.1137619,6,0.183402,0.37612132,1.899640314,10.70778344,36.33060302,1.185145092,93.82197973,FALSE
24.183,0.086584465,4.264256087,47.57201386,0,0.0345404,0.104142909,1.001229935,7.771395619,66.51325798,0.896958937,297.5321059,FALSE
20.1,0.567596853,27.27405281,191.5561066,0,0.131455,0.418251656,1.613048643,52.67579354,217.9886004,0.938388378,177.9303657,FALSE
24.2,0.08590926,4.264247991,47.57194901,0,0.034775,0.103970451,1.001383454,7.774085447,66.40657284,0.897269165,331.4888267,FALSE
23.2,0.136157002,7.002816902,110.1373444,9,0.267536,0.278548602,1.692117196,13.97256472,212.0043908,1.220780316,332.6023041,FALSE
26.4,0.031191767,9.71350213,37.18073273,9,0.0917465,0.219338532,1.253592169,16.33426214,223.7180289,0.978631102,305.3945049,FALSE
20.2,0.542050786,32.644282,173.6453552,6,0.082451,0.402688839,1.815764522,59.21688524,38.54184457,1.084576415,118.3102979,FALSE
20.1,0.567596853,14.0355475,57.43569946,0,0.00642268,0.595478719,1.537064719,3.409880578,232.637979,0.621775389,238.115927,TRUE
22.8,0.163696721,11.43072649,155.0467224,6,0.0364779,0.345611447,0.805028821,4.817204199,347.3011952,0.526801645,247.8325421,FALSE
21,0.375007522,11.23863776,63.36261749,1,0.145061,0.390016652,1.515743455,17.86776505,74.30359155,0.924578268,309.3346368,FALSE
30,0.005943469,4.508918746,135.193924,6,0.00309054,0.270538437,1.296924896,4.034184273,285.3959328,0.946056862,139.8813425,FALSE
25.478,0.04769139,14.68315766,162.5307922,6,0.0406966,0.209191565,1.32968243,4.23898047,257.4870468,1.051524081,43.17651996,FALSE
25.4,0.049435619,8.93014181,39.38354111,9,0.0138297,0.135762984,1.079972457,16.35524239,233.0743617,0.933352173,253.8868856,FALSE
23.3,0.130028927,4.972248635,85.60172272,8,0.106351,0.267426302,1.363774265,10.60488354,193.3626188,0.999065156,52.25388058,FALSE
25.1,0.056759685,9.318043441,153.0400543,9,0.102196,0.376712734,1.52653526,17.9253927,209.2834895,0.951469989,31.70948568,FALSE
19,0.941976306,12.83110969,110.2272644,0,0.0167982,0.572991061,1.706513132,8.858554796,342.1377014,0.728696361,161.533843,TRUE
26,0.037500752,12.37678627,81.82311249,7,0.0154834,0.293775075,0.81368213,6.210220613,13.4173602,0.574642601,54.93607391,FALSE
25.8,0.041118757,6.04529436,65.99399567,6,0.0154822,0.239500667,1.059836058,0.900820415,95.21481384,0.806004616,333.4894602,FALSE
25,0.059434687,7.386656462,23.04249001,8,0.0575042,0.584972271,2.582138546,4.05051911,72.50448301,1.071659095,358.8408969,FALSE
15.75,4.2076536,11.00786885,106.5674133,0,0.0630379,0.256082662,1.430478234,8.70611669,246.3333378,1.064157561,332.1676254,FALSE
20.2,0.542050786,14.02320854,165.7579193,0,0.0236921,0.411381734,0.877764526,2.696580874,110.7848128,0.516668234,309.9312082,TRUE
19.4,0.783501764,17.29356601,189.7952271,0,0.0820877,0.392935537,0.906588341,17.6084165,11.23223678,0.550357564,286.5695303,FALSE
29,0.009419763,12.70728978,43.27449417,6,0.000894305,0.554655036,1.597547759,2.193392539,69.50644838,0.711459849,194.2183772,FALSE
19.3,0.820427065,14.4066636,52.8289299,0,0.133154,0.372780395,1.342834639,19.82107329,64.00500602,0.842252212,154.452801,FALSE
18.9,0.986370281,14.05428493,3.253512144,1,0.00780919,0.259185262,0.850826081,26.37052473,257.5633905,0.6303045,281.9665798,TRUE
19.3,0.820427065,14.40666118,52.82889557,0,0.132537,0.3728373,1.342777366,19.82219512,64.00374941,0.842139879,47.81695484,FALSE
22.2,0.215794305,2.664260658,43.06879044,1,0.0963895,0.222958496,1.410616758,2.823391816,355.9646787,1.096107767,337.3330733,FALSE
22.8,0.163696721,19.16649499,11.24681377,6,0.0113686,0.704099495,2.416574382,4.015631988,53.72072067,0.715065581,298.9298289,FALSE
20.7,0.430566244,7.125908785,115.1348801,0,0.0914183,0.227453477,1.221465953,13.60110178,268.4186934,0.943639274,62.91323715,FALSE
19.6,0.714562102,16.62503997,175.4320068,0,0.136764,0.261710676,1.390578161,31.21708367,288.4237353,1.026649011,48.245018,FALSE
23.9,0.098637028,7.559036007,98.80293274,8,0.050852,0.252840662,1.222479709,13.4483444,276.500422,0.91338713,315.1394722,FALSE
21.3,0.326617897,19.49897083,120.5481033,7,0.0182031,0.838533449,2.200512217,2.544707377,256.3053807,0.355309118,8.78787275,TRUE
23.4,0.124176661,15.72849683,183.7135468,0,0.0123069,0.37507988,0.788383217,4.96336596,13.85375438,0.492676534,242.2972405,FALSE
26.345,0.031991896,10.5783585,62.47034836,5,0.00154304,0.546878104,2.03488099,9.490469633,12.57684969,0.922049133,42.49414241,FALSE
20.6,0.450858206,14.24007137,115.8816376,0,0.0108978,0.555291982,1.592525299,2.173194894,351.9605678,0.70820877,207.9897313,TRUE
19.1,0.899580388,3.651158373,83.39997101,0,0.193627,0.433565359,2.116163084,3.916120284,214.1044084,1.198668076,11.97975895,FALSE
19.8,0.651688382,8.045368615,88.54947662,0,0.104527,0.352320502,1.421408611,14.3458407,123.3562381,0.920617215,0.701832252,FALSE
24.7,0.068240151,6.197664899,96.29547882,3,0.00113902,0.336875622,0.966597965,0.68685907,57.82890735,0.640974674,80.24499828,FALSE
24.1,0.089958039,14.09854633,145.0374298,7,0.0173673,0.108857706,0.976857346,3.75510794,266.1631236,0.870518897,16.48064,FALSE
26,0.037500752,5.032220599,9.052406311,6,0.0190403,0.029166375,1.050476593,9.559043852,91.16427724,1.019837999,47.98336775,FALSE
24,0.094197631,11.5734557,25.743433,8,0.0616211,0.108519351,1.209009333,22.32313869,90.50718188,1.077808424,1.498522591,FALSE
27.1,0.022596438,16.20125067,0.642311871,8,0.000985939,0.513265249,1.207965571,7.601002384,270.5231118,0.587958822,45.81283034,FALSE
23.9,0.098637028,13.86497213,80.90499115,1,0.0453154,0.397381006,0.94032584,11.60766472,195.3700872,0.566658212,255.1877435,FALSE
25.8,0.041118757,9.164753928,73.23203278,7,0.0129627,0.254652432,1.290767254,7.666779185,352.0663311,0.962070234,94.80248691,FALSE
23.8,0.103285648,13.07427756,38.83605576,8,0.0761115,0.432169245,1.68280241,20.45643671,95.38483937,0.955546964,334.153893,FALSE
20.9,0.392681082,14.99682016,174.8317108,0,0.0482532,0.12741126,1.199065474,9.354954176,117.2199879,1.046291031,130.1739822,TRUE
22.4,0.196806745,15.22407889,173.759552,0,0.032103,0.491415842,0.947425806,3.940930725,327.1342251,0.481845756,178.2231932,FALSE
23.9,0.098637028,11.7086406,53.63258362,7,0.0226563,0.388005807,1.55191234,2.646710392,165.025339,0.94976134,207.3339795,FALSE
19.4,0.783501764,16.26156301,161.537384,3,0.291601,0.415097655,1.747390259,31.92864151,85.49108445,1.02205266,93.8541844,FALSE
25.1,0.056759685,14.49533058,148.0427704,7,0.0392999,0.360805577,1.622278579,13.76440764,339.85366,1.036951421,183.0080816,FALSE
20.4,0.494356193,25.82732112,123.0121384,5,0.0345777,0.626636183,1.996109012,9.099459741,75.57212659,0.74527488,59.00349324,TRUE
25.967,0.038075006,13.8853851,4.269707203,9,0.00310785,0.606814048,2.16910479,0.587354213,347.092683,0.852861531,15.46510665,FALSE
21.6,0.284472297,14.61842924,112.8185043,1,0.034798,0.210447943,1.225614737,16.79338166,84.62930679,0.967686636,135.1421327,TRUE
23.6,0.113250461,12.06291973,96.26023865,6,0.095708,0.132291367,0.992568747,18.26133761,98.25575785,0.861260471,300.3678826,FALSE
20.8,0.411187571,7.837036952,122.6089401,5,0.172107,0.489213666,2.318968142,4.165986446,326.2258034,1.184497236,322.0809521,FALSE
22.758,0.166893714,8.148122502,50.96504974,7,0.0142626,0.216578455,1.310380439,12.77656069,275.9250575,1.026580268,32.54489606,FALSE
20.7,0.430566244,7.31496409,111.2336349,0,0.00343534,0.357008482,1.022436412,4.919344709,180.2861202,0.65741794,134.8706055,TRUE
18.4,1.241766613,15.1661185,181.7232056,0,0.347427,0.221815949,1.527348949,30.5967087,318.3402817,1.188558592,295.1987556,FALSE
17.7,1.714115092,27.37164278,192.8380432,0,0.0896879,0.641085498,2.4044518,8.083488825,191.0768563,0.862992621,289.980389,FALSE
20.1,0.567596853,21.28246474,151.6965027,3,0.279136,0.401256999,1.199154953,27.75732037,251.4601707,0.717985635,159.6375646,FALSE
25.4,0.049435619,4.606806728,49.65265274,5,0.0334638,0.078163892,0.97629156,7.130930989,272.4929132,0.899980811,61.30792063,FALSE
24.1,0.089958039,11.49764603,138.051712,1,0.00702408,0.007522355,1.015422525,11.23221988,120.8431101,1.007784157,204.6266851,FALSE
18.8,1.032856481,18.63022766,158.4483032,0,0.301821,0.532875459,2.132095921,36.58268997,332.1085892,0.995954329,19.50669694,FALSE
25.3,0.051765448,17.05395369,135.6843567,1,0.004122,0.248828362,0.882978518,0.785811495,237.1415954,0.66326842,352.0853435,FALSE
22.2,0.215794305,10.77654885,137.7952271,0,0.0696479,0.233098655,1.308067524,20.89051624,346.9778286,1.003158744,149.8285837,FALSE
22.7,0.171411509,17.10120337,127.120697,1,0.103487,0.263833123,0.901307221,22.77225911,305.0084578,0.663512522,236.4116193,FALSE
21.3,0.326617897,22.1482795,70.54198456,1,0.00331604,0.638520733,1.980256975,1.338422602,302.4018446,0.71582184,20.39785511,TRUE
24.4,0.078350176,18.12592841,52.54628754,7,0.0731904,0.541047706,0.773637791,15.33765953,329.7584559,0.355062839,280.1195771,FALSE
28,0.014929318,13.9736529,170.9839935,3,0.0103258,0.044583209,1.051160769,3.446409156,198.6218168,1.004296648,358.7198072,FALSE
26,0.037500752,19.31509332,190.7025146,8,0.0049984,0.429590009,0.911579891,5.769826004,65.78766982,0.519974278,90.14877448,FALSE
20.1,0.567596853,3.926024133,126.283493,2,0.286361,0.415033889,2.212922216,7.123631057,331.9484735,1.294484503,343.1291549,FALSE
23.4,0.124176661,3.100865334,93.72340393,9,0.236814,0.424922492,2.139064524,5.639613845,20.03335721,1.230127895,5.656308763,FALSE
22.6,0.179489885,10.45366536,170.3345947,9,0.184701,0.407061028,1.750174087,23.59075486,84.14877775,1.037746424,29.46364927,FALSE
22.7,0.171411509,21.60374945,190.7336121,0,0.00276915,0.229915281,1.00004188,1.833144649,281.8868831,0.77011697,253.0261885,FALSE
20.7,0.430566244,22.64576124,120.9183426,0,0.111432,0.522265974,1.616888166,9.120400473,260.9640256,0.772442494,197.7174007,FALSE
22.8,0.163696721,21.823124,141.6726379,7,0.116103,0.433939776,0.853469417,12.58906172,186.0562185,0.48311509,35.69081908,FALSE
27.1,0.022596438,4.586253302,92.71238709,6,7.81E-05,0.246729423,0.854043764,0.091295187,79.02669839,0.64332604,244.2894027,FALSE
24.5,0.074823838,7.647338705,43.72857285,9,0.11024,0.527108824,2.304740084,7.926312701,127.4124971,1.08989125,349.2813585,FALSE
22.4,0.196806745,3.708734002,97.37739563,8,0.246352,0.421167688,2.142318317,6.860841759,189.3023319,1.240043064,8.263514367,FALSE
24.1,0.089958039,3.91080738,74.38502502,8,0.17474,0.442374283,2.103315431,3.676714835,221.7940506,1.172862776,10.4171004,FALSE
21.2,0.342010925,13.73080009,146.3963013,0,0.194349,0.343380505,0.92246928,14.61464913,15.17350421,0.605711314,126.0654879,FALSE
26.5,0.029787906,16.20102845,156.0651703,8,0.0487075,0.066507458,0.991152698,24.34128958,0.594298167,0.925233652,218.6795093,FALSE
21.8,0.259441818,8.103430633,153.352356,4,0.192926,0.289655503,1.115452267,13.55560441,207.6940492,0.792355379,324.3553723,FALSE
21,0.375007522,21.86094408,193.740387,1,0.0475717,0.717057303,1.610944879,10.16751618,194.6650571,0.455805089,182.6266612,TRUE
24.4,0.078350176,4.000430982,64.03876495,8,0.154503,0.274718944,1.592577415,7.080751123,336.0893668,1.155066229,345.5493644,FALSE
21.3,0.326617897,20.04379748,27.35853577,0,0.0203437,0.580447059,1.148003079,23.15410036,350.6292987,0.481648068,201.7270496,TRUE
22.6,0.179489885,17.4631677,105.7936172,8,0.0484072,0.393929432,0.87785198,36.16520582,165.8835535,0.532040248,252.9713147,FALSE
27,0.023661375,4.866676465,71.0422821,7,0.00821746,0.160167369,0.930931601,1.306458658,138.9612307,0.781826736,74.64448549,FALSE
23.5,0.118587791,3.853009686,46.02378082,4,0.115717,0.179431513,1.343864436,6.831657698,322.7939056,1.102732807,318.01612,FALSE
24.9,0.062235757,6.063177383,25.53847313,6,0.0690275,0.524159326,2.259422064,1.871551677,5.410387238,1.075124917,315.3663393,FALSE
20.5,0.472106499,11.26596965,171.2124481,4,0.376163,0.453406606,2.24101944,22.90124736,324.0344902,1.224926422,301.106053,FALSE
27.3,0.020608196,7.41159757,2.958307743,7,0.006375,0.318357879,1.328478198,2.012959451,336.2531725,0.905546697,313.2299126,FALSE
23,0.149293183,3.71942443,69.56420898,6,0.176476,0.389971103,1.934044672,4.932478493,162.0449368,1.179823137,34.60457559,FALSE
23.7,0.108153351,9.526125188,30.63980103,6,0.0457567,0.572298741,2.448667967,4.796228339,351.8696487,1.047298372,283.5244297,FALSE
26,0.037500752,7.784034642,10.31367874,8,0.0263512,0.598595589,2.568900798,3.481553086,178.3419619,1.031168112,1.585434082,FALSE
25.3,0.051765448,6.420177047,37.8696022,8,0.095969,0.560982711,2.506961132,4.593512795,0.202436707,1.100599281,1.065512785,FALSE
22,0.23661375,16.98824723,103.9498138,9,0.257938,0.368610391,1.141043813,22.79405881,18.29766203,0.720443206,154.1301627,FALSE
21,0.375007522,22.78249001,150.5257111,0,0.0667814,0.381304445,1.052151927,6.611670744,333.2450781,0.65096172,214.4451664,FALSE
21.8,0.259441818,6.938150554,38.62423706,5,0.0919256,0.52721412,2.27713984,7.645339682,329.2374211,1.076599563,307.290965,FALSE
20.7,0.430566244,15.45188985,191.4469147,6,0.160538,0.580870354,2.796560027,1.757252962,349.6859003,1.172121215,229.1980197,FALSE
23.7,0.108153351,3.837527961,38.37341309,4,0.0966552,0.131849471,1.255552393,7.082046769,159.7824461,1.090008474,25.01338821,FALSE
25.3,0.051765448,10.82771958,13.89790249,8,0.0345868,0.17209043,1.243212604,20.04490032,351.1203789,1.029267612,346.6364895,FALSE
25.5,0.04721065,4.173023367,25.10279083,7,0.0641647,0.118717828,1.131481612,6.066858417,199.1197735,0.997154572,214.1823512,FALSE
24.2,0.08590926,21.40311008,126.9542694,8,0.0732501,0.352683012,1.032694446,45.17625736,166.9008609,0.668480658,278.3371133,FALSE
23.578,0.114403676,25.08082736,147.3491516,5,0.00162972,0.539317805,1.678238222,6.97081791,195.0543022,0.773134468,110.6054198,FALSE
25.5,0.04721065,7.191282166,24.29584312,8,0.0622458,0.387545719,1.711881783,9.965269177,351.6039828,1.048449327,351.8742394,FALSE
26.4,0.031191767,7.527478081,11.85324192,8,0.0271029,0.576420068,2.425437503,3.071282689,178.4802068,1.027366652,356.9291334,FALSE
27.2,0.021579431,8.809839177,3.846183777,7,0.0102418,0.546939324,2.232560281,8.405900777,180.4034395,1.011485271,318.9040944,FALSE
26.3,0.03266179,12.21260174,2.013372183,7,0.000754137,0.613071666,2.352541009,0.61543678,354.7755684,0.910264773,303.0636414,FALSE
16.4,3.119176705,28.80305958,191.4997559,0,0.151517,0.822629398,2.309603413,25.79197646,178.2180958,0.409655747,297.6800223,FALSE
16.6,2.844722965,13.41469761,79.52521515,0,0.0599394,0.66344725,2.250074513,5.722791095,288.1296132,0.757268764,322.6112016,FALSE
18.1,1.425738833,25.71083585,164.1528625,0,0.0311731,0.573068129,1.924820276,6.407307009,222.6984469,0.821767121,22.08021104,TRUE
20,0.594346868,13.04803923,162.4249878,0,0.157236,0.326926026,1.607572038,7.701438659,287.6017965,1.0820149,154.7684866,FALSE
19.6,0.714562102,15.05373018,167.7883606,0,0.00644692,0.497568878,1.19377465,16.53249024,67.9734055,0.599789537,108.046046,TRUE
22.5,0.187948982,14.4036775,149.1992798,1,0.0413485,0.462699944,0.988423852,9.488402611,188.5128521,0.531080191,334.8809574,FALSE
25.1,0.056759685,26.77091924,192.199585,7,0.0120203,0.358666988,0.990008168,15.975829,196.6115409,0.634924921,296.6589343,FALSE
27.3,0.020608196,9.800499968,54.13727188,5,0.0015645,0.337514504,0.956168652,8.837241229,313.5864886,0.633447863,148.6434524,FALSE
28.15,0.013932851,8.626297811,60.46604538,4,4.42E-05,0.145894028,1.033210408,3.174319581,10.44411033,0.882471179,224.3796114,FALSE
22.4,0.196806745,17.50646825,47.12581635,7,0.0600631,0.593966101,2.566108518,26.68016213,19.5462338,1.041927047,250.6997452,FALSE
23.7,0.108153351,17.55356822,17.36297035,8,0.015639,0.61180039,1.936725471,3.219245385,215.3452848,0.751836073,20.2770522,FALSE
24.5,0.074823838,6.541524922,16.90630722,7,0.0363741,0.548242678,2.28938881,1.556120714,12.71916126,1.034248158,300.209837,FALSE
25.5,0.04721065,7.657203907,16.50847626,9,0.0359231,0.439191443,1.8032519,5.572834636,206.2089277,1.011279096,13.85035139,FALSE
20.5,0.472106499,16.72284221,92.02020264,0,0.0828979,0.344943237,0.998744271,33.17788267,18.40505381,0.654234189,319.2079161,FALSE
19,0.941976306,21.42499738,186.0794373,0,0.0201161,0.688205908,1.576877477,20.62352087,52.51256315,0.491661081,177.6808548,TRUE
18.1,1.425738833,3.52104908,183.3869934,0,0.248436,0.542128746,2.706320527,4.498916864,238.3402458,1.239146374,224.7085503,FALSE
20.2,0.542050786,23.56971636,167.0175018,0,0.259792,0.656551871,2.862057955,21.14951879,178.0382041,0.982968451,208.3636862,FALSE
22.7,0.171411509,5.932567643,90.43656921,2,0.0225892,0.225654152,1.025217971,3.372984386,49.95679112,0.793873279,126.1941729,FALSE
21.4,0.311917671,7.887429658,53.62235641,4,0.0299252,0.370155231,1.370337417,2.934181398,162.9653562,0.863099853,294.2949277,TRUE
22.7,0.171411509,5.932539247,90.43608093,2,0.0235041,0.225697739,1.026189562,3.357378128,49.72364887,0.794580898,145.7023205,FALSE
29.1,0.008995804,14.49943471,19.62671471,7,0.00130525,0.506086754,1.565739654,2.668022921,197.1944911,0.773339555,140.5624187,FALSE
22,0.23661375,9.821650093,147.7134399,2,0.250547,0.093282947,1.33105474,18.57470178,178.7447083,1.20689003,221.9239715,FALSE
24.5,0.074823838,6.316478287,32.28326797,7,0.0804551,0.401992211,1.765540684,7.282774564,187.7874462,1.055807081,76.26617205,FALSE
24.8,0.065168838,7.328012937,12.98799133,7,0.0218795,0.579132693,2.422073644,3.597229348,199.8876308,1.019371613,274.8931314,FALSE
26.3,0.03266179,12.77305974,11.55748177,9,0.0244183,0.544595137,1.942521626,5.50456689,33.69034996,0.884633796,18.1274333,FALSE
24.4,0.078350176,15.62563219,99.93831635,5,0.00345873,0.275868274,0.979112694,5.771512761,249.3066222,0.709006565,282.7022706,FALSE
23.1,0.142573883,15.78636024,101.3644257,5,0.0192204,0.599236044,2.499002659,1.339565433,220.2639871,1.001510191,256.1516402,FALSE
21.4,0.311917671,7.475452591,97.80864716,5,0.23893,0.536858923,2.645290267,12.67091273,36.36597992,1.225142582,241.7461655,FALSE
24,0.094197631,12.91760689,32.37056351,7,0.0264789,0.432454651,1.577501283,6.698385824,207.031542,0.895303516,185.0700818,FALSE
23.1,0.142573883,12.65062427,86.88040161,0,0.199083,0.215015342,1.31015095,21.5962447,219.3392875,1.028448396,21.28871808,FALSE
26,0.037500752,10.67515972,6.889855385,8,0.00612645,0.469281094,1.570167697,3.23376602,200.3391677,0.833317682,334.860532,FALSE
24.9,0.062235757,12.21946874,8.184603691,8,0.0200928,0.592976659,2.493993522,16.77856903,207.5397787,1.015113576,0.189015599,FALSE
25.8,0.041118757,13.17174023,10.49867153,8,0.0229831,0.53924706,1.967842735,11.13251263,33.32878162,0.906689326,15.20089692,FALSE
19.4,0.783501764,19.29442544,116.4118118,0,0.0249707,0.381514939,0.776595414,12.18548023,220.0651,0.480312662,330.6324316,TRUE
25.3,0.051765448,12.87232106,139.0945435,6,0.0199428,0.049783707,0.987690383,16.94815881,64.87534064,0.938519495,338.2157444,FALSE
22.3,0.206081961,6.404098448,11.87456894,0,0.0246823,0.442641695,1.766195271,3.6702231,1.008681453,0.984403603,74.48906484,FALSE
26.2,0.034201093,5.712749944,8.223095894,7,0.020457,0.389350026,1.644744137,3.996807305,22.47487639,1.004362965,123.3865153,FALSE
24.5,0.074823838,3.90971951,10.79726505,5,0.00122879,0.160064327,0.897295756,3.413973005,203.8301381,0.753670714,271.4048417,FALSE
27.1,0.022596438,6.204291514,5.159806728,7,0.0134611,0.209298457,1.171014641,5.176396226,35.92540871,0.925923083,132.5815385,FALSE
24.8,0.065168838,13.93425549,3.933284283,6,0.000330703,0.430406439,1.184651972,8.483894013,28.94896096,0.674770135,126.4079403,FALSE
22.2,0.215794305,8.726138474,25.85179138,6,0.039454,0.495656522,1.810111867,3.847129889,10.13168946,0.912918114,70.48161678,FALSE
23.733,0.106522164,17.60193012,135.1535034,7,0.0655861,0.25590744,1.059505792,4.961315927,175.4718189,0.788370377,168.242999,FALSE
23.4,0.124176661,11.6067601,15.50713539,8,0.0292614,0.423712891,1.466133096,7.568689686,35.99228339,0.844913603,327.3745531,FALSE
20,0.594346868,11.58012843,166.0464935,6,0.421905,0.475572498,2.365452281,22.44524488,82.047847,1.24050823,289.3021737,FALSE
23.6,0.113250461,13.4769882,168.1565094,8,0.18158,0.200342493,1.335694809,22.63812846,7.173405082,1.068098381,42.49763198,FALSE
18.8,1.032856481,28.31121017,109.0123291,0,0.0181583,0.926733169,1.266388566,23.78512852,39.57461454,0.092784277,320.9201589,TRUE
21.8,0.259441818,15.58403738,132.8582153,1,0.130683,0.237462895,0.90604643,25.53697215,245.8904052,0.690894022,238.1198116,FALSE
23.2,0.136157002,12.55301596,80.06007385,6,0.00376648,0.275865224,1.240403816,0.738676673,335.9998727,0.898219539,339.9814076,FALSE
20.7,0.430566244,24.33973882,48.9564743,1,0.0787175,0.681326089,0.817490615,21.74123304,37.55604628,0.260512932,225.3612921,FALSE
21.8,0.259441818,24.01842559,79.89962006,2,0.00410662,0.559560953,0.936981715,1.863608347,149.5376132,0.412683333,97.47856874,TRUE
22.8,0.163696721,12.33888188,96.9861908,2,0.114154,0.146120457,1.008575615,13.50336477,71.56159721,0.861202085,10.599348,FALSE
25.2,0.054205079,5.224137232,71.23429108,5,0.0098469,0.190452684,0.981979126,2.989066602,303.1221788,0.794958566,131.3048929,FALSE
27,0.023661375,16.26347634,66.51248932,4,0.00601808,0.476413595,1.60285038,2.745296713,51.63993211,0.839230668,119.1841669,FALSE
24.2,0.08590926,10.00990503,28.01932907,8,0.0459507,0.483288693,1.838838452,4.143634839,23.90110643,0.95014862,341.6933247,FALSE
21.7,0.271668934,10.70649032,168.8331604,7,0.370872,0.363112449,1.797113791,21.33782209,208.5097827,1.144559402,24.82260532,FALSE
27.1,0.022596438,14.64587563,0.865923286,7,0.00179864,0.642829129,2.34238183,5.599709238,232.5318261,0.836630559,289.7959851,FALSE
27.4,0.019680675,8.783790977,5.272176266,8,0.0118176,0.314576124,1.284121906,5.300780235,58.69373714,0.880167813,35.66207772,FALSE
20.8,0.411187571,4.944491292,121.7805634,6,0.27424,0.508197689,2.548393491,7.813452941,262.9665288,1.253305807,245.4239296,FALSE
22.1,0.225964377,13.57406972,26.08300972,8,0.0559447,0.569837196,2.008863525,4.387594196,1.420088718,0.864138368,23.73028785,FALSE
20.3,0.517654482,9.589217241,46.5782547,0,0.0132196,0.546218776,1.917380613,1.459138612,127.1133875,0.870071322,21.50882864,TRUE
19.5,0.748238376,14.11827287,81.92058563,0,0.210339,0.325844202,0.906025586,26.19991333,234.4286327,0.610802402,261.3228017,FALSE
29,0.009419763,4.535660104,64.08446503,6,0.00370092,0.110594111,0.917297489,2.830243276,72.54529642,0.815849788,44.82449066,FALSE
22.2,0.215794305,13.77122397,40.00790787,1,0.00293641,0.262598778,0.879674516,17.4070447,50.82175743,0.648673063,241.3639369,TRUE
22,0.23661375,11.17111974,51.04250336,1,0.0479033,0.499523958,0.773530636,7.611572905,62.2387124,0.387133551,177.7213262,FALSE
20.3,0.517654482,12.19304504,97.87289429,0,0.00185561,0.406470987,1.528883116,13.7617552,121.6603144,0.907436488,196.414418,TRUE
20.9,0.392681082,3.043104488,102.5524292,4,0.238887,0.35229305,1.867234325,6.328351727,201.9157563,1.20942065,25.66890877,FALSE
23,0.149293183,20.56094565,145.6864319,6,0.0439429,0.569400047,0.811473868,21.98842648,170.1285309,0.34942061,224.6988564,FALSE
24.3,0.082042707,8.073319107,16.63247299,7,0.0403686,0.562576786,2.346464256,8.026938726,63.21176126,1.026397937,277.7171733,FALSE
24.2,0.08590926,18.35962386,31.09773827,8,0.0797304,0.567517054,2.468177716,30.5273873,60.05007642,1.067444771,0.02818322,FALSE
23.8,0.103285648,11.45577931,41.15264893,8,0.105579,0.18582275,1.235431366,20.07794917,66.36279323,1.005860112,42.35319959,FALSE
27.3,0.020608196,12.40877281,1.386433959,7,0.00257013,0.593413846,2.231666999,9.14819013,239.6283106,0.907364903,308.1580292,FALSE
18.2,1.361570015,16.59501448,154.8347778,0,0.388359,0.462623343,1.100009023,28.79291805,94.28465311,0.591119172,228.1991974,FALSE
17.5,1.879489824,29.55694313,44.42237854,0,0.0804142,0.546535133,1.726360047,44.77108499,53.3428375,0.782843629,96.11624294,FALSE
20.3,0.517654482,16.30608382,174.9113922,1,0.0196539,0.305298542,0.770102254,4.314709067,68.59824102,0.534991159,51.1968004,TRUE
20.4,0.494356193,4.576133366,72.80297852,0,0.181508,0.57546761,2.726917032,3.540683423,171.0279683,1.157664604,221.8114197,FALSE
22.1,0.225964377,23.03902675,186.1075134,1,0.095436,0.244817999,0.882109986,35.31551687,195.1507089,0.666153584,142.1815303,FALSE
25.1,0.056759685,28.80557207,180.7173004,7,0.000703045,0.531092086,1.5678859,9.213388879,85.36362179,0.735194106,127.3563245,FALSE
27,0.023661375,15.74075629,167.1432037,6,0.00868037,0.388660153,0.92907504,10.32123162,164.2426711,0.567980593,48.36191612,FALSE
20.7,0.430566244,23.7420262,190.9916077,3,0.132288,0.706024168,1.6297002,10.57765679,297.4111497,0.479092472,116.6028202,FALSE
21.6,0.284472297,13.06354939,159.2330322,7,0.207468,0.358884321,1.619833043,24.88946993,20.6703694,1.038500362,92.35529581,FALSE
